split,class_id,class_name,image_width,image_height,box_width,box_height,box_area,box_area_ratio,box_aspect_ratio,size_category
valid,4,Height Limit 5.7m,640,640,462.5,309.5,143143.75,0.3494720458984375,1.494345718901454,Large (>5%)
valid,13,School Ahead,640,640,137.0,74.5,10206.5,0.024918212890625,1.8389261744966443,Medium (1%-5%)
valid,19,Speed Limit 20 km,640,640,103.0,59.5,6128.5,0.014962158203125,1.73109243697479,Medium (1%-5%)
valid,16,Side Road On Left,640,640,103.0,61.5,6334.5,0.015465087890625,1.6747967479674797,Medium (1%-5%)
valid,12,Petrol Pump Ahead,640,640,69.5,57.0,3961.5,0.009671630859375,1.219298245614035,Small (<1%)
valid,17,Side Road On Right,640,640,102.0,61.5,6273.0,0.01531494140625,1.6585365853658536,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,134.0,80.0,10720.0,0.026171875,1.675,Medium (1%-5%)
valid,17,Side Road On Right,640,640,428.0,273.5,117058.0,0.2857861328125,1.5648994515539305,Large (>5%)
valid,16,Side Road On Left,640,640,177.5,114.5,20323.75,0.0496185302734375,1.5502183406113537,Medium (1%-5%)
valid,17,Side Road On Right,640,640,223.0,116.0,25868.0,0.063154296875,1.9224137931034482,Large (>5%)
valid,17,Side Road On Right,640,640,348.0,211.0,73428.0,0.179267578125,1.6492890995260663,Large (>5%)
valid,13,School Ahead,640,640,172.5,101.5,17508.75,0.0427459716796875,1.6995073891625616,Medium (1%-5%)
valid,11,Pedestrians Crossing,640,640,77.0,42.0,3234.0,0.0078955078125,1.8333333333333333,Small (<1%)
valid,16,Side Road On Left,640,640,120.0,83.0,9960.0,0.02431640625,1.4457831325301205,Medium (1%-5%)
valid,11,Pedestrians Crossing,640,640,166.0,88.5,14691.0,0.03586669921875,1.8757062146892656,Medium (1%-5%)
valid,12,Petrol Pump Ahead,640,640,119.0,97.0,11543.0,0.02818115234375,1.2268041237113403,Medium (1%-5%)
valid,18,Speed Breaker,640,640,119.0,81.5,9698.5,0.023677978515625,1.460122699386503,Medium (1%-5%)
valid,16,Side Road On Left,640,640,137.0,88.0,12056.0,0.02943359375,1.5568181818181819,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,407.0,424.5,172771.5,0.421805419921875,0.9587750294464076,Large (>5%)
valid,21,Speed Limit 80Km,640,640,380.5,212.5,80856.25,0.1974029541015625,1.7905882352941176,Large (>5%)
valid,11,Pedestrians Crossing,640,640,65.0,40.0,2600.0,0.00634765625,1.625,Small (<1%)
valid,19,Speed Limit 20 km,640,640,302.5,176.5,53391.25,0.1303497314453125,1.7138810198300283,Large (>5%)
valid,4,Height Limit 5.7m,640,640,197.5,114.0,22515.0,0.05496826171875,1.7324561403508771,Large (>5%)
valid,1,Emergency Stopping,640,640,522.0,291.0,151902.0,0.3708544921875,1.7938144329896908,Large (>5%)
valid,21,Speed Limit 80Km,640,640,191.5,108.0,20682.0,0.0504931640625,1.7731481481481481,Large (>5%)
valid,4,Height Limit 5.7m,640,640,376.0,212.0,79712.0,0.194609375,1.7735849056603774,Large (>5%)
valid,21,Speed Limit 80Km,640,640,282.0,205.0,57810.0,0.1411376953125,1.3756097560975609,Large (>5%)
valid,8,No Overtaking,640,640,300.0,181.0,54300.0,0.132568359375,1.6574585635359116,Large (>5%)
valid,16,Side Road On Left,640,640,301.0,230.0,69230.0,0.1690185546875,1.308695652173913,Large (>5%)
valid,7,Mosque Ahead,640,640,75.5,47.5,3586.25,0.0087554931640625,1.5894736842105264,Small (<1%)
valid,4,Height Limit 5.7m,640,640,67.5,39.0,2632.5,0.006427001953125,1.7307692307692308,Small (<1%)
valid,14,Sharp Left Turn,640,640,99.5,53.0,5273.5,0.012874755859375,1.8773584905660377,Medium (1%-5%)
valid,16,Side Road On Left,640,640,84.5,56.0,4732.0,0.011552734375,1.5089285714285714,Medium (1%-5%)
valid,12,Petrol Pump Ahead,640,640,80.5,85.5,6882.75,0.0168035888671875,0.9415204678362573,Medium (1%-5%)
valid,10,No Vehicle Entry,640,640,77.5,43.0,3332.5,0.008135986328125,1.802325581395349,Small (<1%)
valid,1,Emergency Stopping,640,640,305.0,174.0,53070.0,0.1295654296875,1.7528735632183907,Large (>5%)
valid,0,Crossroads,640,640,229.5,144.5,33162.75,0.0809637451171875,1.588235294117647,Large (>5%)
valid,16,Side Road On Left,640,640,74.0,47.0,3478.0,0.0084912109375,1.574468085106383,Small (<1%)
valid,4,Height Limit 5.7m,640,640,464.0,295.5,137112.0,0.33474609375,1.5702199661590523,Large (>5%)
valid,14,Sharp Left Turn,640,640,209.0,125.0,26125.0,0.06378173828125,1.672,Large (>5%)
valid,8,No Overtaking,640,640,463.5,301.5,139745.25,0.3411749267578125,1.537313432835821,Large (>5%)
valid,3,Give Way,640,640,82.5,80.5,6641.25,0.0162139892578125,1.0248447204968945,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,107.0,71.5,7650.5,0.018677978515625,1.4965034965034965,Medium (1%-5%)
valid,16,Side Road On Left,640,640,231.5,144.0,33336.0,0.08138671875,1.6076388888888888,Large (>5%)
valid,16,Side Road On Left,640,640,95.0,57.5,5462.5,0.013336181640625,1.6521739130434783,Medium (1%-5%)
valid,0,Crossroads,640,640,76.5,56.5,4322.25,0.0105523681640625,1.3539823008849559,Medium (1%-5%)
valid,17,Side Road On Right,640,640,121.0,63.0,7623.0,0.01861083984375,1.9206349206349207,Medium (1%-5%)
valid,20,Speed Limit 40Km,640,640,211.0,147.5,31122.5,0.075982666015625,1.4305084745762713,Large (>5%)
valid,3,Give Way,640,640,86.0,112.5,9675.0,0.02362060546875,0.7644444444444445,Medium (1%-5%)
valid,13,School Ahead,640,640,490.0,290.5,142345.0,0.34752197265625,1.6867469879518073,Large (>5%)
valid,21,Speed Limit 80Km,640,640,269.0,147.5,39677.5,0.096868896484375,1.823728813559322,Large (>5%)
valid,21,Speed Limit 80Km,640,640,546.5,322.5,176246.25,0.4302886962890625,1.6945736434108527,Large (>5%)
valid,4,Height Limit 5.7m,640,640,113.5,63.5,7207.25,0.0175958251953125,1.7874015748031495,Medium (1%-5%)
valid,21,Speed Limit 80Km,640,640,249.5,157.5,39296.25,0.0959381103515625,1.584126984126984,Large (>5%)
valid,12,Petrol Pump Ahead,640,640,46.0,48.0,2208.0,0.005390625,0.9583333333333334,Small (<1%)
valid,4,Height Limit 5.7m,640,640,542.0,279.0,151218.0,0.3691845703125,1.9426523297491038,Large (>5%)
valid,10,No Vehicle Entry,640,640,471.0,279.5,131644.5,0.321397705078125,1.6851520572450804,Large (>5%)
valid,21,Speed Limit 80Km,640,640,275.5,154.0,42427.0,0.10358154296875,1.7889610389610389,Large (>5%)
valid,4,Height Limit 5.7m,640,640,215.0,121.5,26122.5,0.063775634765625,1.7695473251028806,Large (>5%)
valid,15,Sharp Right Turn,640,640,140.5,142.5,20021.25,0.0488800048828125,0.9859649122807017,Medium (1%-5%)
valid,8,No Overtaking,640,640,397.5,246.0,97785.0,0.23873291015625,1.6158536585365855,Large (>5%)
valid,18,Speed Breaker,640,640,595.0,302.0,179690.0,0.4386962890625,1.9701986754966887,Large (>5%)
valid,12,Petrol Pump Ahead,640,640,313.0,228.0,71364.0,0.174228515625,1.3728070175438596,Large (>5%)
valid,26,Truck Lane,640,640,433.0,255.5,110631.5,0.270096435546875,1.6947162426614482,Large (>5%)
valid,20,Speed Limit 40Km,640,640,207.5,168.5,34963.75,0.0853607177734375,1.231454005934718,Large (>5%)
valid,16,Side Road On Left,640,640,263.0,160.5,42211.5,0.103055419921875,1.6386292834890965,Large (>5%)
valid,21,Speed Limit 80Km,640,640,228.0,128.5,29298.0,0.0715283203125,1.7743190661478598,Large (>5%)
valid,22,Tolls 1 km Ahead,640,640,359.5,200.0,71900.0,0.175537109375,1.7975,Large (>5%)
valid,18,Speed Breaker,640,640,128.5,93.5,12014.75,0.0293328857421875,1.374331550802139,Medium (1%-5%)
valid,1,Emergency Stopping,640,640,174.0,96.0,16704.0,0.04078125,1.8125,Medium (1%-5%)
valid,13,School Ahead,640,640,162.5,90.5,14706.25,0.0359039306640625,1.7955801104972375,Medium (1%-5%)
valid,11,Pedestrians Crossing,640,640,233.5,203.0,47400.5,0.115723876953125,1.1502463054187193,Large (>5%)
valid,4,Height Limit 5.7m,640,640,192.5,108.0,20790.0,0.0507568359375,1.7824074074074074,Large (>5%)
valid,17,Side Road On Right,640,640,364.5,223.5,81465.75,0.1988909912109375,1.6308724832214765,Large (>5%)
valid,7,Mosque Ahead,640,640,204.0,128.0,26112.0,0.06375,1.59375,Large (>5%)
valid,14,Sharp Left Turn,640,640,605.0,352.5,213262.5,0.520660400390625,1.7163120567375887,Large (>5%)
valid,1,Emergency Stopping,640,640,95.0,52.0,4940.0,0.012060546875,1.8269230769230769,Medium (1%-5%)
valid,18,Speed Breaker,640,640,298.5,211.0,62983.5,0.153768310546875,1.414691943127962,Large (>5%)
valid,14,Sharp Left Turn,640,640,93.0,48.0,4464.0,0.0108984375,1.9375,Medium (1%-5%)
valid,15,Sharp Right Turn,640,640,140.0,83.0,11620.0,0.028369140625,1.6867469879518073,Medium (1%-5%)
valid,17,Side Road On Right,640,640,108.0,67.5,7290.0,0.0177978515625,1.6,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,106.5,59.5,6336.75,0.0154705810546875,1.7899159663865547,Medium (1%-5%)
valid,16,Side Road On Left,640,640,78.5,51.5,4042.75,0.0098699951171875,1.5242718446601942,Small (<1%)
valid,17,Side Road On Right,640,640,425.5,260.0,110630.0,0.2700927734375,1.6365384615384615,Large (>5%)
valid,12,Petrol Pump Ahead,640,640,60.0,68.0,4080.0,0.0099609375,0.8823529411764706,Small (<1%)
valid,15,Sharp Right Turn,640,640,141.0,140.0,19740.0,0.048193359375,1.0071428571428571,Medium (1%-5%)
valid,8,No Overtaking,640,640,172.5,100.0,17250.0,0.0421142578125,1.725,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,208.0,133.0,27664.0,0.0675390625,1.5639097744360901,Large (>5%)
valid,17,Side Road On Right,640,640,175.5,114.5,20094.75,0.0490594482421875,1.5327510917030567,Medium (1%-5%)
valid,28,Underpass Ahead,640,640,129.0,84.0,10836.0,0.026455078125,1.5357142857142858,Medium (1%-5%)
valid,11,Pedestrians Crossing,640,640,117.5,100.5,11808.75,0.0288299560546875,1.1691542288557213,Medium (1%-5%)
valid,0,Crossroads,640,640,478.5,252.0,120582.0,0.2943896484375,1.8988095238095237,Large (>5%)
valid,0,Crossroads,640,640,154.5,112.5,17381.25,0.0424346923828125,1.3733333333333333,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,441.5,274.0,120971.0,0.29533935546875,1.6113138686131387,Large (>5%)
valid,18,Speed Breaker,640,640,148.0,100.0,14800.0,0.0361328125,1.48,Medium (1%-5%)
valid,20,Speed Limit 40Km,640,640,111.5,149.5,16669.25,0.0406964111328125,0.745819397993311,Medium (1%-5%)
valid,12,Petrol Pump Ahead,640,640,92.0,74.0,6808.0,0.01662109375,1.2432432432432432,Medium (1%-5%)
valid,11,Pedestrians Crossing,640,640,152.0,124.5,18924.0,0.046201171875,1.2208835341365463,Medium (1%-5%)
valid,8,No Overtaking,640,640,556.0,288.0,160128.0,0.3909375,1.9305555555555556,Large (>5%)
valid,16,Side Road On Left,640,640,143.5,87.0,12484.5,0.030479736328125,1.6494252873563218,Medium (1%-5%)
valid,28,Underpass Ahead,640,640,165.5,89.0,14729.5,0.035960693359375,1.8595505617977528,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,148.5,86.0,12771.0,0.03117919921875,1.7267441860465116,Medium (1%-5%)
valid,16,Side Road On Left,640,640,241.5,119.0,28738.5,0.070162353515625,2.0294117647058822,Large (>5%)
valid,15,Sharp Right Turn,640,640,189.0,158.0,29862.0,0.0729052734375,1.1962025316455696,Large (>5%)
valid,21,Speed Limit 80Km,640,640,251.0,159.5,40034.5,0.097740478515625,1.573667711598746,Large (>5%)
valid,4,Height Limit 5.7m,640,640,205.5,120.5,24762.75,0.0604559326171875,1.7053941908713692,Large (>5%)
valid,18,Speed Breaker,640,640,130.0,94.0,12220.0,0.029833984375,1.3829787234042554,Medium (1%-5%)
valid,0,Crossroads,640,640,125.0,96.0,12000.0,0.029296875,1.3020833333333333,Medium (1%-5%)
valid,14,Sharp Left Turn,640,640,119.5,86.0,10277.0,0.02509033203125,1.3895348837209303,Medium (1%-5%)
valid,7,Mosque Ahead,640,640,63.0,45.5,2866.5,0.006998291015625,1.3846153846153846,Small (<1%)
valid,17,Side Road On Right,640,640,180.0,91.5,16470.0,0.0402099609375,1.9672131147540983,Medium (1%-5%)
valid,17,Side Road On Right,640,640,472.0,245.5,115876.0,0.282900390625,1.9226069246435846,Large (>5%)
valid,17,Side Road On Right,640,640,351.5,183.5,64500.25,0.1574713134765625,1.9155313351498637,Large (>5%)
valid,4,Height Limit 5.7m,640,640,139.0,80.0,11120.0,0.0271484375,1.7375,Medium (1%-5%)
valid,1,Emergency Stopping,640,640,292.0,177.0,51684.0,0.126181640625,1.6497175141242937,Large (>5%)
valid,20,Speed Limit 40Km,640,640,121.5,74.0,8991.0,0.02195068359375,1.6418918918918919,Medium (1%-5%)
valid,0,Crossroads,640,640,58.5,45.5,2661.75,0.0064984130859375,1.2857142857142858,Small (<1%)
valid,4,Height Limit 5.7m,640,640,136.5,87.5,11943.75,0.0291595458984375,1.56,Medium (1%-5%)
valid,16,Side Road On Left,640,640,144.5,78.0,11271.0,0.02751708984375,1.8525641025641026,Medium (1%-5%)
valid,0,Crossroads,640,640,49.5,32.5,1608.75,0.0039276123046875,1.523076923076923,Small (<1%)
valid,17,Side Road On Right,640,640,209.5,117.0,24511.5,0.059842529296875,1.7905982905982907,Large (>5%)
valid,10,No Vehicle Entry,640,640,420.5,281.0,118160.5,0.288477783203125,1.49644128113879,Large (>5%)
valid,2,Emergency Stopping 250m,640,640,227.0,131.5,29850.5,0.072877197265625,1.726235741444867,Large (>5%)
valid,4,Height Limit 5.7m,640,640,152.5,159.5,24323.75,0.0593841552734375,0.9561128526645768,Large (>5%)
valid,20,Speed Limit 40Km,640,640,433.0,310.0,134230.0,0.3277099609375,1.396774193548387,Large (>5%)
valid,15,Sharp Right Turn,640,640,386.0,216.5,83569.0,0.20402587890625,1.7829099307159353,Large (>5%)
valid,3,Give Way,640,640,130.0,127.0,16510.0,0.0403076171875,1.0236220472440944,Medium (1%-5%)
valid,21,Speed Limit 80Km,640,640,239.5,129.0,30895.5,0.075428466796875,1.8565891472868217,Large (>5%)
valid,12,Petrol Pump Ahead,640,640,139.5,102.5,14298.75,0.0349090576171875,1.3609756097560977,Medium (1%-5%)
valid,20,Speed Limit 40Km,640,640,331.5,192.5,63813.75,0.1557952880859375,1.722077922077922,Large (>5%)
valid,0,Crossroads,640,640,123.0,94.0,11562.0,0.0282275390625,1.3085106382978724,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,112.5,65.0,7312.5,0.017852783203125,1.7307692307692308,Medium (1%-5%)
valid,0,Crossroads,640,640,201.5,132.5,26698.75,0.0651824951171875,1.5207547169811322,Large (>5%)
valid,26,Truck Lane,640,640,127.5,76.0,9690.0,0.0236572265625,1.6776315789473684,Medium (1%-5%)
valid,20,Speed Limit 40Km,640,640,70.5,46.5,3278.25,0.0080035400390625,1.5161290322580645,Small (<1%)
valid,12,Petrol Pump Ahead,640,640,83.0,83.5,6930.5,0.016920166015625,0.9940119760479041,Medium (1%-5%)
valid,17,Side Road On Right,640,640,157.0,97.0,15229.0,0.03718017578125,1.6185567010309279,Medium (1%-5%)
valid,14,Sharp Left Turn,640,640,81.5,48.5,3952.75,0.0096502685546875,1.6804123711340206,Small (<1%)
valid,11,Pedestrians Crossing,640,640,204.0,111.5,22746.0,0.0555322265625,1.8295964125560538,Large (>5%)
valid,6,Junction Ahead,640,640,113.0,57.5,6497.5,0.015863037109375,1.9652173913043478,Medium (1%-5%)
valid,1,Emergency Stopping,640,640,248.0,156.5,38812.0,0.094755859375,1.584664536741214,Large (>5%)
valid,15,Sharp Right Turn,640,640,140.5,139.5,19599.75,0.0478509521484375,1.007168458781362,Medium (1%-5%)
valid,14,Sharp Left Turn,640,640,393.5,208.0,81848.0,0.19982421875,1.8918269230769231,Large (>5%)
valid,4,Height Limit 5.7m,640,640,146.0,94.5,13797.0,0.03368408203125,1.5449735449735449,Medium (1%-5%)
valid,3,Give Way,640,640,85.5,112.5,9618.75,0.0234832763671875,0.76,Medium (1%-5%)
valid,14,Sharp Left Turn,640,640,168.5,99.0,16681.5,0.040726318359375,1.702020202020202,Medium (1%-5%)
valid,28,Underpass Ahead,640,640,87.0,50.0,4350.0,0.0106201171875,1.74,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,135.5,84.0,11382.0,0.0277880859375,1.6130952380952381,Medium (1%-5%)
valid,22,Tolls 1 km Ahead,640,640,363.0,202.5,73507.5,0.179461669921875,1.7925925925925925,Large (>5%)
valid,16,Side Road On Left,640,640,80.5,49.5,3984.75,0.0097283935546875,1.6262626262626263,Small (<1%)
valid,10,No Vehicle Entry,640,640,385.5,213.0,82111.5,0.200467529296875,1.8098591549295775,Large (>5%)
valid,15,Sharp Right Turn,640,640,124.5,68.5,8528.25,0.0208209228515625,1.8175182481751824,Medium (1%-5%)
valid,16,Side Road On Left,640,640,288.0,194.5,56016.0,0.1367578125,1.480719794344473,Large (>5%)
valid,16,Side Road On Left,640,640,185.0,112.5,20812.5,0.050811767578125,1.6444444444444444,Large (>5%)
valid,14,Sharp Left Turn,640,640,175.5,93.0,16321.5,0.039847412109375,1.8870967741935485,Medium (1%-5%)
valid,14,Sharp Left Turn,640,640,247.5,146.5,36258.75,0.0885223388671875,1.689419795221843,Large (>5%)
valid,12,Petrol Pump Ahead,640,640,119.0,110.0,13090.0,0.0319580078125,1.0818181818181818,Medium (1%-5%)
valid,8,No Overtaking,640,640,509.5,285.0,145207.5,0.354510498046875,1.787719298245614,Large (>5%)
valid,7,Mosque Ahead,640,640,526.5,340.5,179273.25,0.4376788330078125,1.5462555066079295,Large (>5%)
valid,20,Speed Limit 40Km,640,640,426.5,310.0,132215.0,0.32279052734375,1.3758064516129032,Large (>5%)
valid,12,Petrol Pump Ahead,640,640,142.0,110.5,15691.0,0.03830810546875,1.2850678733031675,Medium (1%-5%)
valid,14,Sharp Left Turn,640,640,88.5,48.0,4248.0,0.01037109375,1.84375,Medium (1%-5%)
valid,18,Speed Breaker,640,640,130.5,95.0,12397.5,0.030267333984375,1.3736842105263158,Medium (1%-5%)
valid,21,Speed Limit 80Km,640,640,268.5,150.5,40409.25,0.0986553955078125,1.7840531561461794,Large (>5%)
valid,4,Height Limit 5.7m,640,640,149.0,159.5,23765.5,0.058021240234375,0.9341692789968652,Large (>5%)
valid,7,Mosque Ahead,640,640,73.0,60.0,4380.0,0.010693359375,1.2166666666666666,Medium (1%-5%)
valid,26,Truck Lane,640,640,421.5,448.5,189042.75,0.4615301513671875,0.939799331103679,Large (>5%)
valid,17,Side Road On Right,640,640,243.0,136.5,33169.5,0.080980224609375,1.7802197802197801,Large (>5%)
valid,4,Height Limit 5.7m,640,640,158.0,136.5,21567.0,0.05265380859375,1.1575091575091576,Large (>5%)
valid,7,Mosque Ahead,640,640,71.5,55.0,3932.5,0.009600830078125,1.3,Small (<1%)
valid,17,Side Road On Right,640,640,108.5,57.5,6238.75,0.0152313232421875,1.8869565217391304,Medium (1%-5%)
valid,11,Pedestrians Crossing,640,640,268.0,183.5,49178.0,0.1200634765625,1.4604904632152589,Large (>5%)
valid,16,Side Road On Left,640,640,261.5,160.0,41840.0,0.1021484375,1.634375,Large (>5%)
valid,7,Mosque Ahead,640,640,86.0,71.5,6149.0,0.01501220703125,1.2027972027972027,Medium (1%-5%)
valid,18,Speed Breaker,640,640,601.0,323.5,194423.5,0.474666748046875,1.8578052550231838,Large (>5%)
valid,2,Emergency Stopping 250m,640,640,227.0,131.5,29850.5,0.072877197265625,1.726235741444867,Large (>5%)
valid,4,Height Limit 5.7m,640,640,239.0,163.0,38957.0,0.09510986328125,1.4662576687116564,Large (>5%)
valid,16,Side Road On Left,640,640,97.5,62.5,6093.75,0.0148773193359375,1.56,Medium (1%-5%)
valid,7,Mosque Ahead,640,640,73.5,60.5,4446.75,0.0108563232421875,1.2148760330578512,Medium (1%-5%)
valid,11,Pedestrians Crossing,640,640,39.0,19.5,760.5,0.001856689453125,2.0,Small (<1%)
valid,18,Speed Breaker,640,640,136.5,70.0,9555.0,0.02332763671875,1.95,Medium (1%-5%)
valid,7,Mosque Ahead,640,640,89.5,67.0,5996.5,0.014639892578125,1.335820895522388,Medium (1%-5%)
valid,6,Junction Ahead,640,640,109.5,59.5,6515.25,0.0159063720703125,1.8403361344537814,Medium (1%-5%)
valid,11,Pedestrians Crossing,640,640,147.5,101.0,14897.5,0.036370849609375,1.4603960396039604,Medium (1%-5%)
valid,15,Sharp Right Turn,640,640,149.5,84.5,12632.75,0.0308416748046875,1.7692307692307692,Medium (1%-5%)
valid,17,Side Road On Right,640,640,224.5,115.5,25929.75,0.0633050537109375,1.9437229437229437,Large (>5%)
valid,20,Speed Limit 40Km,640,640,241.5,138.5,33447.75,0.0816595458984375,1.743682310469314,Large (>5%)
valid,3,Give Way,640,640,60.0,34.5,2070.0,0.0050537109375,1.7391304347826086,Small (<1%)
valid,9,No Pedestrians,640,640,532.0,394.0,209608.0,0.51173828125,1.350253807106599,Large (>5%)
valid,15,Sharp Right Turn,640,640,343.0,264.5,90723.5,0.221492919921875,1.2967863894139886,Large (>5%)
valid,14,Sharp Left Turn,640,640,456.5,267.5,122113.75,0.2981292724609375,1.7065420560747664,Large (>5%)
valid,18,Speed Breaker,640,640,165.0,108.5,17902.5,0.043707275390625,1.5207373271889402,Medium (1%-5%)
valid,0,Crossroads,640,640,416.0,260.0,108160.0,0.2640625,1.6,Large (>5%)
valid,2,Emergency Stopping 250m,640,640,158.5,92.0,14582.0,0.0356005859375,1.7228260869565217,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,148.5,87.5,12993.75,0.0317230224609375,1.697142857142857,Medium (1%-5%)
valid,21,Speed Limit 80Km,640,640,328.5,184.0,60444.0,0.147568359375,1.7853260869565217,Large (>5%)
valid,7,Mosque Ahead,640,640,74.5,60.0,4470.0,0.0109130859375,1.2416666666666667,Medium (1%-5%)
valid,6,Junction Ahead,640,640,114.5,63.5,7270.75,0.0177508544921875,1.8031496062992125,Medium (1%-5%)
valid,8,No Overtaking,640,640,77.5,44.0,3410.0,0.0083251953125,1.7613636363636365,Small (<1%)
valid,28,Underpass Ahead,640,640,86.0,49.0,4214.0,0.0102880859375,1.7551020408163265,Medium (1%-5%)
valid,1,Emergency Stopping,640,640,251.5,161.5,40617.25,0.0991632080078125,1.5572755417956656,Large (>5%)
valid,12,Petrol Pump Ahead,640,640,209.0,162.5,33962.5,0.082916259765625,1.2861538461538462,Large (>5%)
valid,10,No Vehicle Entry,640,640,386.0,213.5,82411.0,0.20119873046875,1.8079625292740047,Large (>5%)
valid,17,Side Road On Right,640,640,388.0,195.0,75660.0,0.184716796875,1.9897435897435898,Large (>5%)
valid,13,School Ahead,640,640,548.0,339.5,186046.0,0.4542138671875,1.614138438880707,Large (>5%)
valid,4,Height Limit 5.7m,640,640,132.5,78.5,10401.25,0.0253936767578125,1.6878980891719746,Medium (1%-5%)
valid,10,No Vehicle Entry,640,640,76.5,43.0,3289.5,0.008031005859375,1.7790697674418605,Small (<1%)
valid,7,Mosque Ahead,640,640,80.0,61.5,4920.0,0.01201171875,1.3008130081300813,Medium (1%-5%)
valid,17,Side Road On Right,640,640,337.0,174.0,58638.0,0.1431591796875,1.9367816091954022,Large (>5%)
valid,4,Height Limit 5.7m,640,640,408.0,422.0,172176.0,0.4203515625,0.966824644549763,Large (>5%)
valid,7,Mosque Ahead,640,640,64.5,58.5,3773.25,0.0092120361328125,1.1025641025641026,Small (<1%)
valid,16,Side Road On Left,640,640,216.5,130.0,28145.0,0.06871337890625,1.6653846153846155,Large (>5%)
valid,6,Junction Ahead,640,640,107.5,60.0,6450.0,0.0157470703125,1.7916666666666667,Medium (1%-5%)
valid,15,Sharp Right Turn,640,640,158.5,84.5,13393.25,0.0326983642578125,1.8757396449704142,Medium (1%-5%)
valid,12,Petrol Pump Ahead,640,640,96.0,70.0,6720.0,0.01640625,1.3714285714285714,Medium (1%-5%)
valid,16,Side Road On Left,640,640,160.0,98.0,15680.0,0.03828125,1.6326530612244898,Medium (1%-5%)
valid,4,Height Limit 5.7m,640,640,230.5,150.0,34575.0,0.08441162109375,1.5366666666666666,Large (>5%)
valid,10,No Vehicle Entry,640,640,159.5,91.0,14514.5,0.035435791015625,1.7527472527472527,Medium (1%-5%)
valid,18,Speed Breaker,640,640,242.0,136.5,33033.0,0.08064697265625,1.7728937728937728,Large (>5%)
valid,16,Side Road On Left,640,640,217.5,143.0,31102.5,0.075933837890625,1.520979020979021,Large (>5%)
valid,14,Sharp Left Turn,640,640,171.0,98.5,16843.5,0.041121826171875,1.736040609137056,Medium (1%-5%)
valid,7,Mosque Ahead,640,640,94.0,71.0,6674.0,0.0162939453125,1.323943661971831,Medium (1%-5%)
valid,11,Pedestrians Crossing,640,640,138.0,83.0,11454.0,0.0279638671875,1.6626506024096386,Medium (1%-5%)
valid,17,Side Road On Right,640,640,193.0,217.5,41977.5,0.102484130859375,0.8873563218390804,Large (>5%)
valid,13,School Ahead,640,640,225.5,132.5,29878.75,0.0729461669921875,1.7018867924528303,Large (>5%)
valid,23,Tolls Ahead,640,640,465.5,261.0,121495.5,0.296619873046875,1.7835249042145593,Large (>5%)
valid,17,Side Road On Right,640,640,591.0,324.0,191484.0,0.467490234375,1.8240740740740742,Large (>5%)
valid,16,Side Road On Left,640,640,120.0,83.5,10020.0,0.024462890625,1.437125748502994,Medium (1%-5%)
valid,22,Tolls 1 km Ahead,640,640,149.0,83.5,12441.5,0.030374755859375,1.784431137724551,Medium (1%-5%)
valid,16,Side Road On Left,640,640,264.5,161.0,42584.5,0.103966064453125,1.6428571428571428,Large (>5%)
valid,1,Emergency Stopping,640,640,92.0,53.5,4922.0,0.0120166015625,1.719626168224299,Medium (1%-5%)
valid,0,Crossroads,640,640,412.0,259.0,106708.0,0.260517578125,1.5907335907335907,Large (>5%)
valid,26,Truck Lane,640,640,126.0,74.5,9387.0,0.02291748046875,1.691275167785235,Medium (1%-5%)
valid,1,Emergency Stopping,640,640,191.5,123.0,23554.5,0.057506103515625,1.556910569105691,Large (>5%)
valid,28,Underpass Ahead,640,640,129.0,85.0,10965.0,0.02677001953125,1.5176470588235293,Medium (1%-5%)
valid,19,Speed Limit 20 km,640,640,103.5,59.5,6158.25,0.0150347900390625,1.7394957983193278,Medium (1%-5%)
valid,20,Speed Limit 40Km,640,640,256.5,162.5,41681.25,0.1017608642578125,1.5784615384615384,Large (>5%)
valid,1,Emergency Stopping,640,640,426.5,299.0,127523.5,0.311336669921875,1.4264214046822743,Large (>5%)
valid,20,Speed Limit 40Km,640,640,30.5,24.5,747.25,0.0018243408203125,1.2448979591836735,Small (<1%)
valid,18,Speed Breaker,640,640,135.0,95.0,12825.0,0.03131103515625,1.4210526315789473,Medium (1%-5%)
valid,20,Speed Limit 40Km,640,640,255.5,160.0,40880.0,0.0998046875,1.596875,Large (>5%)
valid,12,Petrol Pump Ahead,640,640,377.0,288.5,108764.5,0.265538330078125,1.3067590987868285,Large (>5%)
valid,17,Side Road On Right,640,640,416.0,222.0,92352.0,0.22546875,1.8738738738738738,Large (>5%)
valid,27,U Turn,640,640,47.0,33.0,1551.0,0.00378662109375,1.4242424242424243,Small (<1%)
